FID,Longitude,Latitude,Mean_HF,Median_HF,MEAN_Annual_Temp,Therm_Cond__W_per_m_K,Z85_Med_HF_km,Z122_Med_HF_km,Z85_Mean_HF_km,Z122_Mean_HF_km,rechargeDepth,Descriptio,rechargeVolume,grid_area_m2,crustTypeFull,crustType,crustTypeMin1,crustScheme2,combined_cv,combined_cr,rechargeShort
3686,54.34,73,63.5400009,57.9300003,-9.735294118,2.5,4.088352047,5.685106742,3.727387975,5.183163844,shallow,shallow_<100_mm/a,low,49106465904,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3685,-20.377,73,69.0899963,69.0899963,-10.22727273,2.5,3.075698529,4.414532007,3.075698529,4.414532007,shallow,shallow_<100_mm/a,low,49106357460,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust low,Extended_Crust shallow,shallow low
3684,-27.17,73,63.4900017,67.8600006,-14.02,2.5,3.131447069,4.494547558,3.346983687,4.803905998,shallow,shallow_<100_mm/a,low,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3683,-33.962,73,74.8499985,99,-22.42857143,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice
3682,-40.755,73,74.8499985,99,-23.55102041,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice
3681,-47.547,73,74.8499985,99,-19.92592593,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice
3680,-54.34,73,68.1900024,80.4000015,-12.13953488,2.5,3.020507869,4.17100536,3.561355458,4.917859296,icesheet,ice_sheet,ice,49106408067,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice
3679,-74.717,73,67.8300018,67.8300018,-16.3125,2.5,3.734059314,5.097762654,3.734059314,5.097762654,shallow,shallow_<100_mm/a,low,49106357460,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3678,-81.509,73,69.5400009,52.9900017,-16.38888889,2.5,4.783397133,6.529009457,3.644984454,4.975154123,shallow,shallow_<100_mm/a,low,49106415297,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
3677,-88.302,73,35,35,-15.97297297,2.5,7.212355212,9.855212355,7.212355212,9.855212355,shallow,shallow_<100_mm/a,low,49106350231,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
3676,-95.094,73,53,53,-17.04255319,2.5,4.813327981,6.558611,4.813327981,6.558611,shallow,shallow_<100_mm/a,low,49106415297,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3675,-101.887,73,42,42,-17.02857143,2.5,6.073129252,8.275510204,6.073129252,8.275510204,shallow,shallow_<100_mm/a,low,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3674,-108.679,73,68.1699982,56.4500008,-16.55555556,2.5,4.497588756,6.136206979,3.724349356,5.081251255,shallow,shallow_<100_mm/a,low,49106357460,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
3673,-115.472,73,51.4000015,48.5,-16.28888889,2.5,5.221076747,7.128293242,4.926502234,6.726113077,shallow,shallow_<100_mm/a,low,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3672,-122.264,73,64.8799973,58.75,-15.58695652,2.5,4.280296022,5.854764107,3.875884738,5.301593798,shallow,shallow_<100_mm/a,low,49106415297,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3671,-129.057,73,70.8899994,61.3100014,-14,2.5,4.036861757,5.545587869,3.491324617,4.79616311,shallow,shallow_<100_mm/a,low,49106408067,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3670,176.949,71,68.7600021,62.0299988,-13,2.5,3.949701834,5.440915791,3.563117983,4.908376813,shallow,shallow_<100_mm/a,low,49129621727,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3669,170.847,71,68.6999969,61.9900017,-13,2.5,3.952250255,5.444426371,3.566230146,4.912663977,shallow,shallow_<100_mm/a,low,49120945821,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3668,164.746,71,76.8399963,62,-14,2.5,3.991935484,5.483870968,3.220978812,4.424778974,shallow,shallow_<100_mm/a,low,49121195383,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3667,158.644,71,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow,shallow_<100_mm/a,low,49120953871,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3666,152.542,71,66.5699997,63.5600014,-15,2.5,3.933291292,5.388609069,3.755445413,5.144960215,shallow,shallow_<100_mm/a,low,49120945821,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3665,146.441,71,66.5999985,63.5800018,-15.375,2.5,3.946799196,5.401659174,3.767830415,5.156719335,shallow,shallow_<100_mm/a,low,49121195383,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3664,140.339,71,69.7099991,62.7099991,-16.72340426,2.5,4.055310386,5.53035426,3.648092296,4.975018148,shallow,shallow_<100_mm/a,low,49120953871,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3663,134.237,71,46,46,-16.79545455,2.5,5.53236166,7.543231225,5.53236166,7.543231225,shallow,shallow_<100_mm/a,low,49120953871,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3662,128.136,71,53,53,-17.27906977,2.5,4.824484423,6.569767442,4.824484423,6.569767442,shallow,shallow_<100_mm/a,low,49121195383,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3661,122.034,71,59.2799988,53.2400017,-15.83333333,2.5,4.734848334,6.472263755,4.25241799,5.812809384,shallow,shallow_<100_mm/a,low,49120945821,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3660,115.932,71,58.3499985,53.8499985,-14.875,2.5,4.636722506,6.354457002,4.279134643,5.864396038,shallow,shallow_<100_mm/a,low,49121195383,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3659,109.831,71,18,18,-15.08333333,2.5,13.90046296,19.03935185,13.90046296,19.03935185,shallow,shallow_<100_mm/a,low,49120953871,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3658,103.729,71,58.6599998,52.4399986,-14.21153846,2.5,4.729764546,6.493685264,4.22824492,5.805128662,shallow,shallow_<100_mm/a,low,49120945821,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3657,97.627,71,38,38,-13.0625,2.5,6.451480263,8.885690789,6.451480263,8.885690789,shallow,shallow_<100_mm/a,low,49121203433,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3656,91.525,71,48.7999992,47,-12.34042553,2.5,5.177682209,7.145767316,4.986702209,6.882194044,shallow,shallow_<100_mm/a,low,49120945821,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3655,85.424,71,52,52,-10.91111111,2.5,4.611111111,6.389957265,4.611111111,6.389957265,shallow,shallow_<100_mm/a,low,49120953871,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3654,79.322,71,48,48,-10.35416667,2.5,4.966362847,6.893446181,4.966362847,6.893446181,major,major_2-20_mm/a,low,49121195383,D-,Platform,Platform,Craton,Craton low,Craton major,major low
3653,73.22,71,52.0600014,52,-9.918367347,2.5,4.563383046,6.342229199,4.558123549,6.334919506,major,major_2-20_mm/a,low,49120945821,D-,Platform,Platform,Craton,Craton low,Craton major,major low
3652,67.119,71,63.3400002,55.5,-9.458333333,2.5,4.25487988,5.921546547,3.728225964,5.188598552,major,major_2-20_mm/a,low,49120953871,D-,Platform,Platform,Craton,Craton low,Craton major,major low
3651,61.017,71,70.2099991,61.6300011,-7.5,2.5,3.752230989,5.253123385,3.2936904,4.61116656,complex,complex_<20_mm/a,low,49121074627,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
3650,54.915,71,64.6399994,58.7700005,-7.5,2.5,3.934830662,5.508762927,3.577506221,5.00850871,shallow,shallow_<100_mm/a,low,49121074627,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3649,48.814,71,71.8499985,61.8699989,-5.666666667,2.5,3.663595777,5.158666112,3.154720548,4.44212489,shallow,shallow_<100_mm/a,low,49121066576,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3648,30.508,71,72.1399994,59.6800003,-2.133333333,2.5,3.650022323,5.199955291,3.01959156,4.30182057,shallow,shallow_>=100_mm/a,high,49121074627,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
3647,24.407,71,69.2799988,58.3400002,-2.565217391,2.5,3.752366176,5.337899253,3.159830359,4.494992045,shallow,shallow_>=100_mm/a,high,49120945821,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
3646,18.305,71,74.6900024,74.6900024,-0.75,2.5,2.870196721,4.108648951,2.870196721,4.108648951,shallow,shallow_>=100_mm/a,high,49121074627,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
3645,12.203,71,78.3799973,78.3799973,1,2.5,2.679255004,3.859403042,2.679255004,3.859403042,shallow,shallow_>=100_mm/a,high,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
3644,-6.102,71,171.6799927,171.6799927,-2.333333333,2.5,1.271745938,1.810539064,1.271745938,1.810539064,shallow,shallow_<100_mm/a,low,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3643,-24.407,71,69.4899979,61.3499985,-8.957446809,2.5,3.463732766,4.971475264,3.057994048,4.389120869,shallow,shallow_<100_mm/a,low,49121066576,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3642,-30.508,71,73.0599976,86.6500015,-15.39583333,2.5,2.452394649,3.519907614,2.908568396,4.174651109,icesheet,ice_sheet,ice,49121074627,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice
3641,-36.61,71,74.8499985,99,-21.4893617,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49120953871,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice
3640,-42.712,71,74.8499985,99,-19.7173913,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49121074627,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice
3639,-48.814,71,62.2799988,92.6100006,-13.70833333,2.5,2.294568606,3.293380823,3.412010342,4.897238373,icesheet,ice_sheet,ice,49121066576,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice
3638,-54.915,71,62.5999985,62.5999985,-8.777777778,2.5,3.745119011,5.222754829,3.745119011,5.222754829,shallow,shallow_<100_mm/a,low,49120953871,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3637,-67.119,71,67.0800018,67.0800018,-13,2.5,3.652355299,5.031305768,3.652355299,5.031305768,shallow,shallow_<100_mm/a,low,49121010224,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3636,-73.22,71,61.9300003,61.9300003,-15.24444444,2.5,4.046683512,5.540305336,4.046683512,5.540305336,shallow,shallow_<100_mm/a,low,49121074627,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3635,-79.322,71,72.9300003,45.5800018,-15.42553191,2.5,5.508201401,7.53760018,3.442531589,4.710871087,shallow,shallow_<100_mm/a,low,49121010224,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
3634,-85.424,71,72.5299988,48.5699997,-14.47727273,2.5,5.120304372,7.024772162,3.428832013,4.704166379,shallow,shallow_<100_mm/a,low,49121010224,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
3633,-91.525,71,67.1999969,57.2599983,-16.2,2.5,4.418442325,6.033880724,3.764881126,5.141369285,shallow,shallow_<100_mm/a,low,49121074627,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3632,-97.627,71,69.6299973,58.4300003,-16.67857143,2.5,4.350443732,5.933534602,3.650674112,4.979124544,shallow,shallow_<100_mm/a,low,49121010224,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3631,-103.729,71,69.9199982,55.8800011,-16,2.5,4.518611221,6.173944045,3.611270116,4.934210653,shallow,shallow_<100_mm/a,low,49121074627,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
3630,-109.831,71,70.9700012,50.7000008,-15.91666667,2.5,4.976166917,6.800624482,3.554905769,4.858273367,shallow,shallow_<100_mm/a,low,49121010224,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
3629,-115.932,71,64.1600037,53.8600006,-14.95,2.5,4.639342689,6.356758191,3.894560249,5.336268396,shallow,shallow_<100_mm/a,low,49121010224,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3628,-122.034,71,69.2600021,60.8199997,-14.38888889,2.5,4.08537033,5.606251626,3.587528367,4.92307554,shallow,shallow_<100_mm/a,low,49121074627,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3627,-128.136,71,99,99,-12.44444444,2.5,2.460718294,3.395061728,2.460718294,3.395061728,shallow,shallow_<100_mm/a,low,49120953871,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3626,-140.339,71,75.0999985,59.8300018,-13,2.5,4.094935528,5.640982615,3.262316976,4.494008079,shallow,shallow_<100_mm/a,low,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3625,-146.441,71,64.7399979,60.25,-10.66666667,2.5,3.969571231,5.504840941,3.694264356,5.123056494,shallow,shallow_<100_mm/a,low,49120945821,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3624,-152.542,71,72.1100006,72.25,-11.04761905,2.5,3.323447026,4.603723842,3.329899398,4.612661834,shallow,shallow_<100_mm/a,low,49121074627,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3623,-158.644,71,64.5599976,65.75,-11.68,2.5,3.676045627,5.082889734,3.743804352,5.176580118,shallow,shallow_<100_mm/a,low,49121074627,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3622,-164.746,71,74.7099991,62.0600014,-10,2.5,3.826941583,5.317434621,3.178958678,4.417079427,shallow,shallow_<100_mm/a,low,49121074627,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3621,-176.949,71,67,62.3100014,-13,2.5,3.931953049,5.416465935,3.656716418,5.037313433,shallow,shallow_<100_mm/a,low,49129953553,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
3620,177.231,69,59.6699982,60,-14.21052632,2.5,4.13377193,5.675438596,4.156633539,5.706826312,shallow,shallow_<100_mm/a,low,49091540291,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3619,171.692,69,64.5299988,57.7000008,-13.34146341,2.5,4.260895236,5.864014798,3.809912647,5.243354484,shallow,shallow_<100_mm/a,low,49078541080,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3618,166.154,69,67,60.5900002,-13.92857143,2.5,4.081885258,5.608539816,3.691364606,5.07196162,shallow,shallow_<100_mm/a,low,49078815784,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3617,160.615,69,46,46,-13.43181818,2.5,5.349555336,7.360424901,5.349555336,7.360424901,shallow,shallow_<100_mm/a,low,49078541080,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3616,155.077,69,61.7200012,65.2300034,-13.77272727,2.5,3.785555807,5.203614909,4.000839491,5.499543286,shallow,shallow_<100_mm/a,low,49078541080,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3615,149.538,69,61.5,62.0200005,-14.29545455,2.5,4.002557794,5.494012151,4.036400591,5.540465632,shallow,shallow_<100_mm/a,low,49078815784,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3614,144,69,61.2999992,60.2000008,-15.8125,2.5,4.186565559,5.723110389,4.111439695,5.620411982,shallow,shallow_<100_mm/a,low,49078541080,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3613,138.462,69,75,75,-18.79545455,2.5,3.459848485,4.693181818,3.459848485,4.693181818,shallow,shallow_<100_mm/a,low,49078541080,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3612,132.923,69,78,78,-17.52272727,2.5,3.285984848,4.471882284,3.285984848,4.471882284,shallow,shallow_<100_mm/a,low,49078541080,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3611,127.385,69,59.3899994,54.7400017,-18.09090909,2.5,4.708207247,6.398013552,4.339573587,5.897074866,shallow,shallow_<100_mm/a,low,49078815784,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low
3610,121.846,69,62,62,-14.29545455,2.5,4.003848974,5.495784457,4.003848974,5.495784457,major,major_2-20_mm/a,low,49078541080,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
3609,116.308,69,60.3699989,50.2799988,-13.75,2.5,4.910004095,6.749701832,4.089365653,5.62158367,shallow,shallow_<100_mm/a,low,49078541080,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
3608,110.769,69,64.9300003,48.7200012,-14,2.5,5.080049136,6.978653358,3.811797303,5.236408416,shallow,shallow_<100_mm/a,low,49078815784,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
3607,105.231,69,20,20,-13.38636364,2.5,12.29829545,16.92329545,12.29829545,16.92329545,shallow,shallow_<100_mm/a,low,49078541080,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
3606,99.692,69,63.0900002,55.1599998,-14.58139535,2.5,4.513297485,6.190237303,3.946005509,5.412164959,shallow,shallow_<100_mm/a,low,49078541080,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
